,Unnamed: 0,User,User_statuses_count,user_followers,fav_count,User_location,Tweets,scores,compound,sentiment_type
1999,1999,Molly Kelleher,9475,1629,0,Charlotte,RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2000,2000,CPJ,1889,140,0,"North Myrtle Beach, SC",RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2001,2001,sean'halud,10367,100,0,,RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2002,2002,Andrew Boyd,915,132,0,"Charlotte, NC",RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2003,2003,Brandon Hamilton,8183,864,0,"Charlotte, NC",RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2004,2004,Charles D'Atri,10825,223,0,,"RT @UrbanizeLA: Brookfield plans 34-story, 366-unit apartment tower next to Bank of America Plaza in Bunker Hill #DTLA https://t.co/1Lkbqx7…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2005,2005,Chris Flowers,3583,424,0,"Huntersville, NC",RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2006,2006,#KeepPounding,23073,841,0,"Charlotte, NC",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2007,2007,Justin Potter,7298,417,0,University of Mount Olive,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2008,2008,Michael Ledbetter,31311,4863,0,"Dade City, FL  Pasco County",RT @PeterSchorschFL: .@BankofAmerica discovered something this week while examining sales. It found that people are buying a lot of pregnan…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2009,2009,Tɪᴍ,98937,995,0,San Antone ,RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2010,2010,SnowGoddessLori,4360,453,0,,RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2011,2011,Taylor Lester,7539,480,0,"Charlotte, NC",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2012,2012,Victoria Friel,2582,551,0,"Charlotte, NC",RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2013,2013,John Scarlett,83765,428,0,"Matthews, NC",RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2014,2014,Purnell Swett High,61338,1657,0,Pembroke - Maxton - Prospect,RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2015,2015,Mary Pitkin,29444,1736,0,"Charlotte, NC",RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2016,2016,Andrew AG Barnett WBTV,5531,345,0,"Charlotte, NC",RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2017,2017,Rob Taft,15748,496,0,,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2018,2018,Kristen Miranda WBTV,28327,11708,0,"Charlotte, NC",RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2019,2019,Gary Baker,6115,67,0,"rock hill, south carolina",RT @WBTV_News: Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2020,2020,Quan,57227,554,0,"Atlanta, GA","RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2021,2021,WBTV News,283446,221859,701,Charlotte & surrounding areas,Here's a look at Bank of America Stadium in uptown Charlotte right now. https://t.co/r783JGC5OP https://t.co/vBXMwNRoin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2022,2022,Johnny B,23678,427,0,"Oklahoma, USA",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2023,2023,tylérJÖHNSÖN•,11647,234,0,,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2024,2024,Madison,44706,958,0,"Charlotte, NC",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2025,2025,Tcooperpics,3728,194,0,"Charlotte, NC",Welcome home Cam!! #BoogieIsBack #keeppounding @ Bank of America Stadium https://t.co/LCAfIeGMeH,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.555}",0.555,POSITIVE
2026,2026,Peter Schorsch,212595,34409,10,In between Disney Cruises,.@BankofAmerica discovered something this week while examining sales. It found that people are buying a lot of preg… https://t.co/7AkN2XqJ8f,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2027,2027,AJ,5325,73,4,United States,@Panthers Bank of America stadium is gonna got nuts next home game,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}",-0.3182,NEGATIVE
2028,2028,Ed Hinman,61144,2621,0,"Vestal, N.Y.","RT @UrbanizeLA: Brookfield plans 34-story, 366-unit apartment tower next to Bank of America Plaza in Bunker Hill #DTLA https://t.co/1Lkbqx7…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2029,2029,Teppers Fake Brass Balls,14226,79,0,"North Carolina, USA",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2030,2030,Ask Warren HQ,94306,35744,1,Read disclaimer at:,"$CFGX interest to increase following Bank of America $BAC acquisition of significant stake, announcement pending… https://t.co/wrvPr8eHoi","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7269}",0.7269,POSITIVE
2031,2031,Lori Planken,338332,12556,0,,RT @BibbiLou: 2001 / Bank Of America / September 11th / United States. United People. / Historical / Lapel Pin / Collectible / Memorabilia…,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6808}",0.6808,POSITIVE
2032,2032,l brown,4309,59,0,"Hickory, NC",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2033,2033,Ask Warren HQ,94306,35744,0,Read disclaimer at:,"$NBRI share price to rise as Bank Of America raises short term price target

https://t.co/Mv3xmUrTi2

$OBAS $IMASY… https://t.co/XEMojUnYBk","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.296}",0.296,POSITIVE
2034,2034,Edward,40054,637,0,Itália,"RT @UrbanizeLA: Brookfield plans 34-story, 366-unit apartment tower next to Bank of America Plaza in Bunker Hill #DTLA https://t.co/1Lkbqx7…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2035,2035,Bibbi Lou,111439,1898,0,This Side Of Eternity,2001 / Bank Of America / September 11th / United States. United People. / Historical / Lapel Pin / Collectible / Me… https://t.co/WDaiFUWN4o,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6808}",0.6808,POSITIVE
2036,2036,Balta,8472,391,0,"Tuscumbia, AL",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2037,2037,Shehzad Younis,416538,506,0,Thinkstan,"Lucid Group (LCID) is Heading Toward a $97 Billion Market Capitalization, as per the Latest Research Note From Bank… https://t.co/LeMZgWKlf0","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2038,2038,Panthers 4-5 🏈🐾,26145,697,0,"Jackson, MS","RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2039,2039,Travis Southard,6427,136,0,"North Carolina, USA",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2040,2040,Jim Perry,34319,4511,0,United States,"Bank of America is closing these Charlotte-area branches, and some others across NC https://t.co/zYZQRaoxhZ |… https://t.co/kuMXDIeIBO","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2041,2041,1COCKYPANTHER,19739,317,0,The South Carolina,"Yo is it Sunday yet ? I'm ready to be back in the Vault. Bank of America stadium incase you didn't know we called it the ""Vault "".","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3612}",0.3612,POSITIVE
2042,2042,Ray,22466,4583,0,"Raleigh, NC",RT @rod_bridgers: How crazy is Bank Of America Stadium going to be when Cam his first rushing TD &amp; he hit the Superman joint ? 🔥🔥,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.34}",-0.34,NEGATIVE
2043,2043,Austin Swartz,19976,696,0,,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2044,2044,Jeannine,26582,346,1,,My heart knowing the moment that @CameronNewton hugs @RiverboatRonHC in Bank of America Stadium next week.. https://t.co/QbAVTZsBU7,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}",0.4939,POSITIVE
2045,2045,Right Path Financial,874,43,0,"Pewee Valley, KY","Funding for a carbon-free economy is infinite if there’s a revenue stream, says Bank of America’s Brian Moynihan.… https://t.co/Y3umikJq0T","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2046,2046,Starkian Hypothesis,37326,1321,0,,"RT @UrbanizeLA: Brookfield plans 34-story, 366-unit apartment tower next to Bank of America Plaza in Bunker Hill #DTLA https://t.co/1Lkbqx7…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2047,2047,aGOODoutfit,2744,6470,9,Worldwide,"#CamNewton is BACK with the @Panthers with a guarantee of $4.5 million for the year. 💰

Who can’t wait for his firs… https://t.co/dtsoyTe45u","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.25}",0.25,POSITIVE
2048,2048,Hr,17958,36,0,,Congrat! Josh Bronstein was appointed as Head of Global Talent at Bank of America,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.4753}",0.4753,POSITIVE
2049,2049,Carolina Mac,9750,280,0,Da Carolinas,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2050,2050,Urbanize LA,36771,11020,50,Los Angeles,"Brookfield plans 34-story, 366-unit apartment tower next to Bank of America Plaza in Bunker Hill #DTLA… https://t.co/BFdHgZQtRj","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2051,2051,Guillermo,3747,60,0,"Florida, USA",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2052,2052,Me,11567,109,0,,RT @350NH_ACTION: Today we’re out at Bank of America in Manchester to demand they Defund Line 3! #StopLine3 #NoMorePipelines https://t.co/R…,"{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.2003}",-0.2003,NEGATIVE
2053,2053,Evan Strand,9969,183,0,"Charlotte, NC",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2054,2054,Michael A. Wright,16470,2640,0,"Charlotte, NC",RT @rod_bridgers: How crazy is Bank Of America Stadium going to be when Cam his first rushing TD &amp; he hit the Superman joint ? 🔥🔥,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.34}",-0.34,NEGATIVE
2055,2055,SharpSellin 🏀🏆 (7-7) (4-4),6042,65,0,,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2056,2056,Hershey,17213,543,0,,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2057,2057,KJ,3103,101,0,USA,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2058,2058,The Bronze Ting🍯,33916,1036,1,TMC 🏁,Being an entrepreneur means being open to consistently sharpening your skills. Ladies!!! Don’t miss out on this fre… https://t.co/ZSVShjazgp,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.3561}",-0.3561,NEGATIVE
2059,2059,Michael,23652,387,0,"Durham, NC",RT @xQSmoove: boy Bank of America stadium gone be fucking rocking. 😂 i might just have to slide.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2060,2060,WÉ BÄÇK -1ØVË,165879,1318,0,,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2061,2061,ms. nyquil,120663,1806,0,md,i feel bad for the person who runs the bank of america account the horniness in the replies is insane https://t.co/fubycZMmoG,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.7351}",-0.7351,NEGATIVE
2062,2062,Todd Harris,15215,436,0,"Bridgewater, VA",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2063,2063,Frank Hatchett,57437,179,0,,Bruh Bank Of America Stadium is about to be ROCKING,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2064,2064,TsuHsu,16491,41,0,Thailand,@RepNewhouse Bank of America,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2065,2065,ACE BOOG1E BACK,17421,407,0,,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2066,2066,Sergio 🧯,196449,979,0,,RT @ApokolipsPimp: Cam Newton's first game back at Bank of America https://t.co/SVE2ch0XsV,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2067,2067,BigJayy 😎,126076,2300,0,2️⃣5️⃣2️⃣,RT @rod_bridgers: How crazy is Bank Of America Stadium going to be when Cam his first rushing TD &amp; he hit the Superman joint ? 🔥🔥,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.34}",-0.34,NEGATIVE
2068,2068,BigJayy 😎,126076,2300,0,2️⃣5️⃣2️⃣,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2069,2069,Prose by Sweat ⚖️🏁,37376,825,0,"Michigan, USA 🛬 Carolinas ",RT @BlueSamurai21: 11/21/21 THE RETURN OF CAM AT BANK OF AMERICA STADIUM!!!! THAT STADIUM IS GOING TO ERUPT AT THIS VERY MOMENT!!! IM SO AM…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2070,2070,Jonny♊️✈️,3540,509,0,,RT @rod_bridgers: How crazy is Bank Of America Stadium going to be when Cam his first rushing TD &amp; he hit the Superman joint ? 🔥🔥,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.34}",-0.34,NEGATIVE
2071,2071,⚔️ 𝙅𝙖𝙮𝙘𝙚𝙚 𝙃𝙤𝙧𝙣 𝘾𝘽1 🔥🐐 ⚔️,6560,1023,0,,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2072,2072,Josh Campbell,231607,465,0,USA,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2073,2073,time waster,30618,206,0,"Los Angeles, CA","@ABC7 Sounds like it’s Bank of America issue and lack of controls with their Zelle integration. Also, NO BUYER/SELL… https://t.co/9VL9sLJAXh","{'neg': 0.212, 'neu': 0.687, 'pos': 0.101, 'compound': -0.4084}",-0.4084,NEGATIVE
2074,2074,Winston.,1292,48,0,"Greensboro, NC","RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2075,2075,Coach Mike,8065,423,0,"Charlotte, NC","RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2076,2076,Eliot Brooks,22241,593,0,"Dallas, TX","RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2077,2077,Hovis Panther,7713,37,0,,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2078,2078,itzHookz 🍇🦊💫💫,1389,30,0,,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2079,2079,Rod Bridgers,270202,6031,56,Raleigh NC,How crazy is Bank Of America Stadium going to be when Cam his first rushing TD &amp; he hit the Superman joint ? 🔥🔥,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.34}",-0.34,NEGATIVE
2080,2080,EL Grande Gato,9382,2701,0,,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2081,2081,Collin Loring,203332,1368,0,"Baltimore, MD","RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2082,2082,Teppers Fake Brass Balls,14226,79,0,"North Carolina, USA","RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2083,2083,Thomas,14566,156,0,,RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2084,2084,Certified Lover Flock 🤰,62662,260,0,Da O boiii,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2085,2085,A Man Tweets,21725,453,0,,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2086,2086,सत्य मेव जयते,1916,44,0,,RT @nsitharamanoffc: Smt @nsitharaman virtually delivers the keynote address at Bank of America's flagship conference on the theme 'India:…,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.1027}",0.1027,POSITIVE
2087,2087,Ryan,137753,1108,0,,"RT @DNewtonespn: Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2088,2088,Marcus Moody 🐐,24246,327,0,,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2089,2089,David Newton,68961,40205,573,"Charlotte, N.C.","Cam Newton and Panthers owner David Tepper now are at Bank of America Stadium, per source.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2090,2090,Ride the Tide Sports Podcast,9598,1559,0,"Michigan, USA","RT @IMUOBlog: 👀👀 as per @jonmalexander Cam Newton is reportedly going to meet with the #Panthers 

Will, we see a return for their Prodigal…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
2091,2091,Atli Mikel Sylva❤️,25508,345,0,Global Citizen,"LEGIT AS IN?
YOU WERE GIVEN A GOVERNMENT CONTRACT AND YOU ABSCONDED WITH THE LOOT? 
WE MUST STOP SUPPORTING THESE G… https://t.co/AAKR2eHRyy","{'neg': 0.113, 'neu': 0.733, 'pos': 0.154, 'compound': 0.264}",0.264,POSITIVE
2092,2092,RetireFund,52460,1357,2,Online,"Access to Cheap Capital Leads Bank of America Securities' Auto Analyst to Hike Price Targets For Tesla, Lucid, and… https://t.co/huTbAWMgo7","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.296}",0.296,POSITIVE
2093,2093,Matt Volk,2173,410,0,"North Carolina, USA",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2094,2094,Bass Reeves,58529,363,0,IG: @sheltoneus,RT @95KeepPounding: Lawdamercy if this Cam Newton thing happens I am going to be ecstatic. Even if it doesn’t translate to wins this season…,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7906}",0.7906,POSITIVE
2095,2095,Soph,4792,299,0,"Columbia, SC",RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2096,2096,BankSith,5351,185,0,,"RT @APompliano: Wow.

The City of Miami just announced they are going to give a Bitcoin dividend to every citizen that sets up a digital wa…","{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.5859}",0.5859,POSITIVE
2097,2097,Dylan Thompson,9454,251,0,Somewhere having a good time,RT @joshkleinrules: The moment when the offensive starters are announced vs. WFT will literally be one of the most incredible in the histor…,"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.4588}",-0.4588,NEGATIVE
2098,2098,The Franchise Tag Podcast,13480,3198,0,"London, England","RT @IMUOBlog: 👀👀 as per @jonmalexander Cam Newton is reportedly going to meet with the #Panthers 

Will, we see a return for their Prodigal…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
